IBGE;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;NU_IDENTIFICADOR;ident_0_1;ident_0_2;ident_0_3;ident_0_4;ident_0_5;ident_0_6;ident_0_7;ident_0_8;ident_0_9;ident_0_10;ident_0_11;ident_0_12;ident_0_13;ident_0_14;Latitude;Longitude;q_1;q_2;q_3;q_4;q_5;q_6_1;q_6_2;q_7_1;q_7_2;q_7_3;q_7_4;q_7_5;q_7_6;q_8;q_9_1;q_9_2;q_9_3;q_9_4;q_9_5;q_9_6;q_9_7;q_9_8;q_9_9;q_9_10;q_9_11;q_9_12;q_9_13;q_9_14;q_9_99;q_9_99_1;q_10_1;q_10_2;q_10_3;q_10_4;q_10_5;q_10_6;q_10_7;q_10_8;q_10_99;q_10_99_1;q_11_1;q_11_2;q_11_3;q_11_4;q_11_5;q_11_6;q_11_7;q_11_8;q_11_9;q_11_99;q_11_99_1;q_12;q_13;q_14_1;q_14_2;q_14_3;q_14_4;q_14_5;q_14_6;q_14_7;q_14_8;q_14_9;q_14_0;q_15;q_16_1;q_16_2;q_16_3;q_16_4;q_16_5;q_16_6;q_16_7;q_16_8;q_16_9;q_16_10;q_16_0;q_17;q_18_1;q_18_2;q_18_3;q_18_4;q_18_99;q_18_0;q_18_99_1;q_19_1;q_19_2;q_19_3;q_19_4;q_19_0;q_19_4_1;q_20_0;q_20_1;q_20_2;q_20_3;q_20_4;q_20_5;q_20_6;q_20_99;q_20_99_1;q_21_0;q_21_1;q_21_2;q_21_3;q_21_4;q_21_5;q_21_6;q_21_7;q_22;q_23;q_24;q_25;q_26_2;q_26_1;q_26_3;q_26_4;q_26_5;q_26_6;q_26_7;q_26_8;q_26_9;q_26_10;q_26_11;q_26_99;q_26_99_1;q_27_1;q_27_2;q_27_3;q_27_4;q_27_5;q_27_6;q_27_7;q_27_8;q_27_99;q_27_99_1;q_28_1;q_28_2;q_28_3;q_28_4;q_28_5;q_28_6;q_28_7;q_28_8;q_28_9;q_28_10;q_28_11;q_28_12;q_28_13;q_28_14;q_28_99;q_28_0;q_28_99_1;q_29;q_29_1;q_30;q_32;Q_completo;d_6;d_13_sala_excl_categoria;d22_cap_atend_cat;d_29_1;d_31_9bin1_sum;d_31_9bin2_sum;d_31_9bin3_sum;d_31_10bin1_sum;d_31_10bin2_sum;d_31_10bin3_sum;d_31_10bin4_sum;d_31_10bin5_sum;d_31_11bin1_sum;d_31_11bin2_sum;d_31_11bin3_sum;d_31_11bin4_sum;nu_trabalhadores
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503400630;CENTRO DE CONVIVÊNCIA AÇÃO DA CIDADANIA DE BOTUCATU-PRESERVANDO O FUTURO;3;SILVIO TREVISANI;180;RUBIÃO JUNIOR;JARDIM BOTUCATU;18618276;BOTUCATU;SP;acaodacidadania@hotmail.com;(14) 38130109; ; ;03/01/2001;-2.290.383.055.609.650;-4.849.232.196.807.860;2;0;00.577.501/0001-35;1;1;5;8;1;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;1;1;0;0; ;0;2;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;0;0;3;1;1;0;1;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;163;4;5;4;1;1;1;1;1;1;1;1;1;1;1;0; ;1;1;1;0;1;1;1;1;0; ;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;Escola Integral, Lego Robótico;0; ;2;2;0;2;2;12; ;2;4;4;1;0;0;0;1;0;0;0;10;10
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503400631;CENTRO DE CONVIVÊNCIA UNIDADE SOCIOEDUCATIVA PARQUE IMPERIAL;3;Brasil;223; ;Parque Imperial;18606580;BOTUCATU;SP;cleusa.freitas@botucatu.sp.gov.br;(14) 38132999; ; ;29/02/2008;-229.074.701;-4.845.761.730.000.000;2;1; ; ;1;5;8;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;1;0;1;SESI Botucatu;0;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;4;0;1;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;120;6;5;4;1;1;1;1;1;1;0;1;0;1;0;0; ;1;0;1;0;0;0;0;1;0; ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0; ;0; ;2;2;0;2;2;11; ;0;4;1;0;1;0;0;0;3;0;1;1;5
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503400632;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO DE PROMOÇÃO HUMANA DE BOTUCATU;3;DOM LUCIO;427; ;CENTRO;18602092;BOTUCATU;SP;aphb_bot@hotmail.com;(14) 38823288; ; ;04/08/1973;-228.920.709;-48.444.997.899.999.900;2;0;45.427.788/0001-55;1;1;5;7;0;0;0;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;1;1;0;0;3;0;1;0;0;0;0; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;0;0;0;1;1;0;1;0;40;6;4;3;0;0;0;1;0;0;0;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;1;2;0;1;1;4; ;0;1;1;0;1;0;0;0;0;0;0;2;2
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503400633;CENTRO DE CONVIVÊNCIA CRECHE BERÇÁRIO CRIANÇA FELIZ-PROJETO CRESCER;3;FRANCISCO DE OLIVEIRA LEITE;620; ;JARDIM PEABIRU;18611785;BOTUCATU;SP;projetocrescer4@hotmail.com;(14) 38821445; ;(14) 38143535;02/03/1965;-228.728.413;-4.843.191.920.000.000;2;0;45.424.728/0001-89;1;1;5;8;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Creche/Educação Infantil;0;1;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;5;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;620;6;5;4;1;1;1;1;1;1;1;1;1;1;1;0; ;1;1;0;0;1;1;1;1;0; ;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0; ;0; ;2;2;0;2;3;13; ;0;6;12;7;2;0;0;1;0;0;0;18;18
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503401655;CENTRO DE CONVIVÊNCIA GUARDA MIRIM DE BOTUCATU;27;Carlos Gomes;5; ;Centro;18600100;BOTUCATU;SP;gmb.btu@gmail.com;(14) 38152007; ;(14) 38821111;04/09/1974;-2.289.164.379.911.280;-4.844.199.592.590.330;2;0;48.331.391/0001-53;2;1;5;9;0;0;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3;0;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;2;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;420;4;4;5;0;0;0;0;1;1;0;0;0;1;1;0; ;1;1;0;0;1;1;1;1;0; ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0; ;0; ;2;2;0;2;2;13; ;1;0;6;0;1;0;1;0;0;0;0;7;7
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503401656;CENTRO DE CONVIVÊNCIA FUNDAÇÃO CASA DAS MENINAS AMANDO DE BARROS;27;Dom Luiz Maria de Santana;215; ;Centro;18611300;BOTUCATU;SP;contato@fundacaocasadasmeninas.org.br;(14) 38822064; ; ;01/01/2009;-2.288.639.537.010.450;-48.444.946.355.819.600;2;0;45.522.778/0001-07;1;1;5;8;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Curso Pré Vestibular; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;147;5;5;4;1;1;1;1;1;1;1;1;1;1;1;0; ;1;1;1;0;0;0;0;1;0; ;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;Etica Profissional e Suicidio;0; ;1;2;0;2;2;11; ;5;7;8;4;1;0;0;0;0;0;0;20;20
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503403517;CENTRO DE CONVIVÊNCIA CENTRO DE LAZER NOVA AURORA;32;JOSÉ RAVAGNANI;126; ;VILA NOSSA SENHORA DE FÁ;18608150;BOTUCATU;SP;clnovaaurora@gmail.com;(14) 38156306; ; ;23/06/1981;-228.697.825;-4.845.466.870.000.000;2;0;51.522.043/0001-78;1;1;5;8;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;300;6;5;4;0;1;1;0;1;0;0;1;0;0;0;0; ;1;1;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;0;2;0;2;2;13; ;1;1;2;0;1;0;0;0;0;0;0;4;4
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503403519;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO ARTE E CONVÍVIO;32;PREFEITO  TONICO DE BARROS;621; ;CENTRO;18602005;BOTUCATU;SP;contato@arteeconvivio.com.br;(14) 38827087;26; ;02/04/1998;-22.890.823.946.547.400;-48.446.295.261.383.000;2;0;02.854.047/0001-48;1;1;7;9;0;0;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;0;2;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;1;1;0;1;0;60;6;6;4;0;0;1;0;0;1;0;1;0;1;0;0; ;0;1;0;0;1;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; ;0; ;1;2;0;3;2;6; ;3;0;2;0;1;0;0;1;0;0;0;5;5
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503403520;CENTRO DE CONVIVÊNCIA CENTRO ESPIRITA O CAMINHO DA VERDADE-NUCLEO JOANNA D' ANGELIS;32;PROF. ARMANDO OGNIBENE;690; ;JARDIM BRASIL;18604100;BOTUCATU;SP;nucleojoanna2@gmail.com;(14) 38154102; ; ;10/09/1990;-228.757.797.931.843;-48.423.807.621.002.200;2;0;45.526.308/0001-03;1;1;5;8;1;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;2;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;0;0;4;1;1;0;1;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;1;0;850;6;5;4;1;1;1;1;1;1;1;1;1;1;1;1;Robotica;1;1;1;1;1;1;1;1;0; ;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0; ;0; ;2;2;0;2;2;13; ;7;8;25;2;0;0;1;0;0;0;0;40;40
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503403521;CENTRO DE CONVIVÊNCIA PROJETO ADOLESCER-INSTITUTO FLORA VIDA;32;Hermes Fonseca;542; ;Jd Monte Mor;18609230;BOTUCATU;SP;bdonato@floravida.org.br;(14) 38151013; ; ;01/10/2002;-22.847.426.622.961.100;-4.845.286.130.905.150;2;0;05.472.655/0001-86;1;1;5;10;0;1;1;1;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0; ;0;2;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;1;0;160;5;5;4;1;1;1;1;1;1;1;1;0;0;0;0; ;1;0;1;0;1;1;1;1;0; ;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;Negocios de Impacto social, Terapia Sisteêmica,;0; ;2;2;0;3;2;12; ;2;1;4;0;1;0;0;1;0;0;0;7;7
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503403522;CENTRO DE CONVIVÊNCIA CENTRO REGIONAL DE REGISTRO E ATENÇÃO AOS MAUS TRATOS NA INFÂNCIA;32;JOÃO PASSOS;784; ;CENTRO;18600040;BOTUCATU;SP;cramibtu@gmail.com;(14) 38826555; ; ;28/01/1988;-2.288.888.668.524.590;-4.844.191.789.627.070;2;0;51.522.670/0001-09;1;1;3;3;1;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;4;0;1;0;1;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;1;1;60;2;4;3;0;0;0;1;0;0;1;0;0;0;0;0; ;1;1;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;2;2;0;0;2;6; ;0;2;14;1;8;0;0;2;0;0;0;16;16
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503404432;CENTRO DE CONVIVÊNCIA VILA DOS MENINOS '' SAGRADA FAMÍLIA;32;CORONEL FONSECA;205; ;JARDIM BOM PASTOR;18600200;BOTUCATU;SP;viladosmeninos@gmail.com;(14) 33548480; ; ;02/07/1953;-22.883.054.966.460.400;-4.845.017.910.003.660;2;0;45.525.979/0001-50;1;1;5;10;1;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;3;0;0;0;1;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;110;6;5;4;1;1;1;1;1;1;1;1;1;1;1;1;Ingles,;1;1;1;1;0;0;0;1;0; ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0; ;0; ;3;2;0;3;1;11; ;3;2;11;3;2;0;0;1;0;0;0;16;16
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503404433;CENTRO DE CONVIVÊNCIA UNIÃO DAS DAMAS DE CARIDADE''NOSSA SENHORA DE LOURDES'' DE BOTUCATU;32;DJALMA DUTRA;214; ;CENTRO;18603750;BOTUCATU;SP;uniaodasdamasbtu@gmail.com;(14) 38828422; ; ;04/02/1944;-228.827.171;-4.844.187.249.999.990;2;0;45.426.277/0001-19;1;1;5;8;0;0;0;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;1;1;75;6;5;4;0;0;1;1;0;0;1;0;0;1;0;1;Atividades recreativas;1;1;1;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;2;2;0;2;2;8; ;0;1;1;0;1;0;0;0;0;0;0;2;2
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503404434;CENTRO DE CONVIVÊNCIA BOTUCATU NO COMBATE AO CÂNCER DE MAMA-BOTUCCAM;32;DOMINGOS SOARES DE BARROS;210; ;VILA SÃO LUCIO;18603590;BOTUCATU;SP;botuccam@gmail.com;(14) 38823568; ; ;08/11/2002;-22.882.886.420.182.300;-48.446.180.171.966.500;2;0;05.961.656/0001-94;1;1;5;4;0;0;0;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;1;0;Diagnostico com cancer de mama; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;0;0;0;1;0;0;0;0;75;6;4;4;0;0;0;1;0;0;1;0;0;0;0;0; ;1;1;1;0;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;1;2;0;0;1;8; ;0;1;1;0;1;0;0;0;0;0;0;2;2
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503404435;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO FRATERNAL PELICANO -AFRAPE;32;Donato Di Credo;796; ;Vila Ferroviaria;18608541;BOTUCATU;SP;afrape@hotmail.com;(14) 38133220; ; ;30/09/2002;-22.872.171.716.198.300;-4.846.139.073.371.880;2;0;05.439.594/0001-55;1;1;5;10;1;1;1;1;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;1;1;0;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;0;5;1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;268;6;5;3;1;1;1;1;1;1;1;1;1;1;0;0; ;1;0;1;0;0;0;0;1;0; ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0; ;0; ;1;2;0;3;3;13; ;1;4;9;2;0;0;0;0;0;0;0;14;14
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503404437;CENTRO DE CONVIVÊNCIA CARITAS ARQUIDIOCESANA DE BOTUCATU;32;DR. COSTA LEITE;616; ;CENTRO;18600010;BOTUCATU;SP;caritasbotucatu@gmail.com;(14) 38133554; ; ;16/12/2003;-228.846.505;-4.844.535.819.999.990;2;0;06.118.330/0001-62;1;1;5;8;0;1;1;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;1;0;0; ;1;2;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;1;1;0;0;4; ; ; ; ; ;1; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;100;6;5;3;1;1;0;1;0;0;0;0;1;0;0;0; ;1;1;0;0;0;0;0;0;0; ;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0; ;0; ;2;2;0;2;2;10; ;0;0;4;0;2;0;0;0;0;0;0;4;4
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503404438;CENTRO DE CONVIVÊNCIA Centro de Múltiplo Uso Márcio Antonio Nunes;32;Faustino José;53; ;Conjunto Habitacional En;18605723;BOTUCATU;SP;viviane.andrade@botucatu.sp.gov.br;(14) 38820033; ; ;31/05/2014;-22.922.132.577.523.400;-48.445.276.021.957.400;2;1; ; ;1;5;8;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;1;SESI Botucatu;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;4;1;1;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;120;6;5;4;1;1;1;1;0;1;0;1;0;0;1;0; ;1;1;0;0;0;0;0;1;0; ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0; ;0; ;3;2;0;2;1;11; ;1;2;2;0;1;0;0;0;3;0;0;2;5
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503404440;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO BETHEL  UPS BOTUCATU;32;JOAO PASSOS;757; ;CENTRO;18600040;BOTUCATU;SP;educacao@bethel.org.br;(14) 33544020; ; ;12/12/2004;-22.888.649.467.675.900;-4.844.163.894.653.320;2;0;71.849.079/0017-35;1;1;5;8;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; ;0;0;0;1;1;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;116;6;6;4;1;1;1;1;1;0;0;1;0;1;1;0; ;1;1;0;0;1;0;0;1;0; ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0; ;1;1;2;2;0;2;1;11;1;1;4;7;1;1;0;0;0;0;0;0;12;12
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503404441;CENTRO DE CONVIVÊNCIA Associação Comunitária João de Barro;32;Jornalista Pedro Chiaradia;1620; ;Jardim Santa Mônica;18605541;BOTUCATU;SP;administrativo@joaodebarro.org.br;(14) 38151639; ; ;11/08/2012;-22.928.509.375.510.300;-48.449.900.150.299.000;2;0;16.758.065/0001-30;1;1;5;9;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;4;0;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;0;0;0;1;1;0;50;6;5;4;0;1;1;1;0;1;1;1;1;0;0;0; ;1;1;1;0;1;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Pedagogia Waldorf;0; ;3;2;0;2;1;5; ;0;2;6;4;0;0;0;0;0;0;0;8;8
350750;3507506;35;3;Botucatu;127328;122678;4650;4;1482,642;3507503414064;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO MARANATA;3;Antonio Sidney Ribeiro de Fatia;303; ;Jardim Maria Luiza;18615009;BOTUCATU;SP;maranata.associacao@yahoo.com;(14) 997764483; ; ;27/03/2013;-2.293.959.229.908.980;-4.844.267.964.363.090;2;0;18.424.377/0001-33;1;1;5;8;0;1;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;0;0;4;1;1;0;1;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;54;3;5;4;1;1;1;1;0;1;1;1;1;1;1;0; ;1;1;1;0;1;1;1;0;0; ;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0; ;0; ;2;2;0;2;1;6; ;0;3;4;2;1;0;0;0;0;0;0;7;7
350760;3507605;35;3;Bragança Paulista;146744;142255;4489;4;512,584;3507603403524;CENTRO DE CONVIVÊNCIA CLUBE DA MELHOR IDADE ''IDADE DOURADA;27;Hafiz Abi Chedid;115; ;Jardim América;12902230;BRAGANCA PAULISTA;SP;klorencini@uol.com.br;(11) 40333065;106; ;05/10/1995;-22.954.678.767.877.900;-4.654.804.229.736.320;2;1; ; ;1;5;4;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Conselho Municipal da criança e do adolescente, Conselho Municipal  Idoso, Co; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;1;1;0;1;1;0;Rde Sócio Assistencial; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;80;6;3;4;0;0;1;0;0;0;0;0;0;0;0;0; ;0;1;0;0;0;0;0;0;1;Semana de combate a violência contra a pessoa idosa e semana do idoso;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0; ;0; ;3;2;0;0;1;8; ;0;3;1;0;1;0;0;0;1;0;0;3;4
350760;3507605;35;3;Bragança Paulista;146744;142255;4489;4;512,584;3507603403525;CENTRO DE CONVIVÊNCIA SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS;32;Antonio Di Franco;0;s/n;Vila Municipal;12912340;BRAGANCA PAULISTA;SP;scfv@braganca.sp.gov.br;(11) 40350065; ; ;06/01/2014;-22.946.142.819.237.400;-4.653.357.982.635.490;2;1; ; ;1;5;8;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;0;0;1;1;0;0; ;0;2;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0; ;0;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;90;3;4;3;1;1;1;1;0;1;0;1;0;1;1;0; ;1;1;0;1;0;1;0;1;0; ;1;1;0;0;1;0;1;1;1;1;0;0;0;1;0;0; ;0; ;1;2;0;2;2;9; ;3;8;6;1;1;0;0;0;2;0;0;15;17
350760;3507605;35;3;Bragança Paulista;146744;142255;4489;4;512,584;3507603403526;CENTRO DE CONVIVÊNCIA ECOA - Espaço de convivência e Aprendizado;32;Exp. José Franco de Macedo;158; ;Penha;12929460;BRAGANCA PAULISTA;SP;administracao@ecoabrag.org.br;(11) 40352197; ; ;21/11/2007;-2.293.978.844.369.070;-4.652.225.894.165.040;2;0;09.223.468/0001-10;1;1;5;8;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0; ;1;1;0;0;0; ;1; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;85;6;5;4;1;1;1;1;1;1;1;1;0;1;1;0; ;1;0;0;0;0;1;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0; ;2;2;0;2;1;9; ;1;2;4;2;1;0;0;0;0;0;0;7;7
