IBGE;NU_IDENTIFICADOR;q01;q02;q03;q04;q05;q06;q07;q08;q09;q010;q011;q012;q013;q014;Latitude;Longitude;q1;q2;q3_1;q3_2;q4;q5_1;q5_2;q5_3;q5_4;q5_5;q5_6;q6;q7_1;q7_2;q7_3;q7_4;q7_5;q7_6;q7_7;q7_8;q7_9;q7_10;q7_11;q7_12;q7_13;q7_14;q7_15;q7_16;q7_17;q7_99;q7_99_1;q8_0;q8_1;q8_2;q8_3;q8_4;q8_5;q8_6;q8_7;q8_8;q8_9;q8_99;q8_99_1;q9_1;q9_2;q9_3;q9_4;q9_5;q9_6;q9_7;q9_8;q9_9;q9_10;q9_99;q9_99_1;q10;q11;q12_1;q12_2;q12_3;q12_4;q12_5;q12_6;q12_7;q12_8;q12_99;q12_0;q12_99_1;q13;q14;q15_1;q15_2;q15_3;q15_4;q15_5;q15_6;q15_7;q15_8;q15_9;q15_10;q15_99;q15_0;q15_99_1;q16;q17_1;q17_2;q17_3;q17_4;q17_5;q17_99;q17_0;q17_99_1;q18_1;q18_2;q18_3;q18_99;q18_0;q18_99_1;q19_0;q19_1;q19_2;q19_3;q19_4;q19_5;q19_6;q19_7;q19_8;q19_9;q19_10;q19_11;q19_12;q19_13;q19_14;q19_15;q19_99;q19_99_1;q20_0;q20_97;q20_1;q20_2;q20_3;q20_4;q20_5;q20_6;q20_7;q21;q22;q23;q24;q25_1;q25_2;q25_3;q25_4;q25_5;q25_6;q25_7;q25_8;q25_9;q25_10;q25_11;q25_99;q25_99_1;q26_1;q26_2;q26_3;q26_4;q26_5;q26_6;q26_7;q26_8;q26_9;q26_10;q26_11;q26_12;q26_99;q26_99_1;q27;q28;q29;q30_1;q30_2;q30_3;q30_4;q30_5;q30_6;q30_7;q30_8;q30_99;q30_99_1;q31_1;q31_2;q31_3;q31_4;q31_5;q31_6;q31_7;q31_8;q31_99;q31_0;q31_99_1;q32;q33_1;q33_2;q33_3;q33_4;q33_99;q33_99_1;q34_1;q34_2;q34_3;q34_4;q34_5;q34_6;q34_7;q34_8;q34_9;q34_10;q34_99;q34_0;q34_99_1;q35;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;q7_1_velha;q7_2_velha;q7_3_velha;q7_4_velha;q7_5_velha;q7_6_velha;q7_7_velha;q7_8_velha;q7_9_velha;q7_10_velha;q7_11_velha;q7_12_velha;q7_13_velha;q7_14_velha;q7_15_velha;q7_16_velha;q7_17_velha;q7_99_velha;q8_0_velha;q8_1_velha;q8_2_velha;q8_3_velha;q8_4_velha;q8_5_velha;q8_6_velha;q8_7_velha;q8_8_velha;q8_9_velha;q8_99_velha;q9_1_velha;q9_2_velha;q9_3_velha;q9_4_velha;q9_5_velha;q9_6_velha;q9_7_velha;q9_8_velha;q9_9_velha;q9_10_velha;q9_99_velha;q12_1_velha;q12_2_velha;q12_3_velha;q12_4_velha;q12_5_velha;q12_6_velha;q12_7_velha;q12_8_velha;q12_99_velha;q12_0_velha;q14_velha;q15_1_velha;q15_2_velha;q15_3_velha;q15_4_velha;q15_5_velha;q15_6_velha;q15_7_velha;q15_8_velha;q15_9_velha;q15_10_velha;q15_99_velha;q15_0_velha;q16_velha;q17_1_velha;q17_2_velha;q17_3_velha;q17_4_velha;q17_5_velha;q17_99_velha;q17_0_velha;q18_1_velha;q18_2_velha;q18_3_velha;q18_99_velha;q18_0_velha;q19_0_velha;q19_1_velha;q19_2_velha;q19_3_velha;q19_4_velha;q19_5_velha;q19_6_velha;q19_7_velha;q19_8_velha;q19_9_velha;q19_10_velha;q19_11_velha;q19_12_velha;q19_13_velha;q19_14_velha;q19_15_velha;q19_99_velha;q20_0_velha;q20_1_velha;q20_2_velha;q20_3_velha;q20_4_velha;q20_5_velha;q20_6_velha;q20_7_velha;q20_97_velha;q29_velha;q30_1_velha;q30_2_velha;q30_3_velha;q30_4_velha;q30_5_velha;q30_6_velha;q30_7_velha;q30_8_velha;q30_99_velha;q31_1_velha;q31_2_velha;q31_3_velha;q31_4_velha;q31_5_velha;q31_6_velha;q31_7_velha;q31_8_velha;q31_99_velha;q31_0_velha;q33_1_velha;q33_2_velha;q33_3_velha;q33_4_velha;q33_99_velha;q34_1_velha;q34_2_velha;q34_3_velha;q34_4_velha;q34_5_velha;q34_6_velha;q34_7_velha;q34_8_velha;q34_9_velha;q34_10_velha;q34_99_velha;q34_0_velha;d_3;d11_sala_excl_categoria;d21_cap_atend_cat;filter_$;d36_9bin1_sum;d36_9bin2_sum;d36_9bin3_sum;d36_10bin1_sum;d36_10bin2_sum;d36_10bin3_sum;d36_10bin4_sum;d36_10bin5_sum;d36_11bin1_sum;d36_11bin2_sum;d36_11bin3_sum;d36_11bin4_sum;nu_trabalhadores
355030;3550303408709;CENTRO DE CONVIVÊNCIA NCI JUNTOS COM ALEGRIA;32;canfora;90; ;jd brasilia;3585030;SAO PAULO;SP;entidadejuntos@ig.com.br;(11) 27439791; ; ;01/02/2008;-2.356.019.107.112.710;-4.649.147.987.365.720;2;1;5;4;1;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1;Centro para  Juventude;1; ; ; ; ; ; ; ; ; ; ; ;0;1;1;0;1;1;1;1;1;1;0;0; ;1;4;1;1;1;1;1;1;1;1;1;1;1;0;Analise  do  Ajuste  Mensal;3;1;1;1;1;0;0;0; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;100;7;5;3;1;1;1;1;0;1;0;1;0;0;0;0; ;1;1;1;0;0;0;1;1;0;1;0;1;0; ;1;48.492.391/0001-35;1;1;0;0;1;0;0;1;0;0; ;0;1;1;1;1;0;0;0;1;0;Avaliação das Atividades junto aos usuários;3;0;0;1;1;0; ;0;0;1;0;0;0;0;0;0;0;0;0; ;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;4;1;1;1;1;1;1;1;1;1;1;1;0;3;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;10;1;1;1;3; ;2; ; ;1; ;2; ;3;5
355030;3550303408711;CENTRO DE CONVIVÊNCIA NCI FUNDAÇÃO JULITA;32;NOVA DO TUPARAQUERA;249;UNIDADE 3;JARDIM NOVO SANTO AMARO;5820200;SAO PAULO;SP;nci@fundacaojulita.org.br;(11) 58532058;1115; ;01/02/2013;-2.365.878.834.399.820;-467.373.687.252.998;2;1;5;4;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0; ;0;1;0;1;0;0;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ;0;2;1;1;1;1;1;1;1;1;0;0; ;1;4;0;0;1;0;0;0;0;0;1;0;0;0; ;3;1;1;1;0;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;100;7;5;3;1;0;1;0;0;1;0;0;0;0;1;0; ;1;1;1;0;0;1;1;1;0;0;0;1;0; ;1;62.805.759/0001-07;1;1;0;0;1;0;0;0;0;0; ;0;0;1;0;1;1;1;1;0;0; ;1;0;0;0;1;0; ;1;0;0;0;0;0;0;0;0;0;1;0;Introdução à Lei Brasileira  de Proteção de Dados/ Semináro Nacional Saúde,Educação e Assistência Social na Pandemia da Covid-19 em defesa da vida na retomada d;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;3;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;10;1;1;1;3; ;2; ; ;1; ; ; ;5;5
355030;3550303408722;CENTRO DE CONVIVÊNCIA CEDESP AEB;32;Luis de Oliveira;140; ;Jardim São Bento;5886120;SAO PAULO;SP;katia@aeb-brasil.org.br;(11) 58243317; ; ;01/07/2015;-236.772.698;-4.678.914.710.000.000;2;1;5;8;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;1;0;0;0; ;0;0;1;0;1;0;1;0;0;1;0; ;0;3;1;1;1;1;1;1;1;1;1;0;comissão de usuarios, ações protagônicas;1;4;1;0;0;0;0;1;1;1;1;0;0;0; ;3;1;1;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ;0;0;0;0;0;0;1;0;0;200;3;5;4;1;0;0;0;1;1;1;1;0;1;1;1;Projeto de vida;1;1;1;1;1;1;1;1;0;1;1;1;1;cidadania;1;61.705.877/0026-20;1;1;0;0;1;0;0;1;0;0; ;0;1;1;1;1;1;0;1;1;0;marco zero;3;0;1;0;1;1;caixinha de sugestão, elogios, criticas,,,;0;0;1;1;0;0;0;1;0;0;1;0;Libras, elaboração de relatório, prevenção ao suicídio, trabalho em equipe, empatiam maturidade emocional, escuta ativa e qualificada.;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;4;1;0;0;0;0;1;1;1;1;0;0;0;3;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;0;2;2;12;1;3;4;8;1; ; ; ; ; ;1; ;14;15
355030;3550303408726;CENTRO DE CONVIVÊNCIA  CEDESP SANTA TEREZINHA;3;DOS LATINOS;627; ;JARDIM SANTA TERESINHA;3572000;SAO PAULO;SP;edjanebsilva@hotmail.com;(11) 27219803; ; ;28/10/2014;-23.572.562.273.833.900;-4.649.954.795.837.400;2;1;5;8;3;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CCA Santa  Terezinha;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;1;1;1;0;0; ;1;4;0;0;1;0;0;0;0;1;1;1;1;0;Análise  do Ajuste  Mensal;3;0;0;1;1;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;1;0;0;0;125;3;5;4;0;0;1;1;1;0;0;0;0;1;1;0; ;1;1;0;1;1;1;1;0;0;0;1;0;0; ;1;59.829.622/0001-70;1;1;0;0;1;0;0;0;0;0; ;0;1;1;1;1;0;0;1;0;0; ;3;0;0;0;1;0; ;0;0;0;0;0;0;0;0;0;0;1;0;Logística, segurança do  Trabalho e atendimento ao publico;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;4;0;0;1;0;0;0;0;1;1;1;1;0;3;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;11;1;1;3;7;4; ; ; ; ; ;1; ;10;11
355030;3550303408783;CENTRO DE CONVIVÊNCIA CEDESP  TECENDO O FUTURO HORIZONTE AZUL;32;AGATINO DE  ESPARTA;25;UNIDADE 2;JARDIM HORIZONTE AZUL;4963130;SAO PAULO;SP;renata@monteazul.org.br;(11) 58965954; ; ;01/07/2015;-2.374.777.739.924.700;-4.678.022.503.852.840;2;1;5;8;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0; ;0;1;0;0;0;0;0;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ;0;2;1;1;1;0;1;1;1;1;0;0; ;1;4;0;0;0;0;0;0;1;1;1;1;0;0; ;3;0;0;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0; ;0;0;0;1;0;0;1;0;1;120;4;5;4;1;0;1;1;1;0;0;0;0;1;0;0; ;1;1;0;0;1;1;1;1;0;1;1;1;0; ;1;51.232.221/0001-26;1;1;0;0;0;0;0;0;0;0; ;0;1;0;1;1;0;0;0;0;0; ;3;0;0;0;1;0; ;1;0;1;0;0;0;1;0;0;0;0;0; ;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;4;0;0;0;0;0;0;1;1;1;1;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;2;2;11;1;1;7;3;2; ; ; ; ; ; ; ;11;11
355030;3550303408786;CENTRO DE CONVIVÊNCIA CCA CEDRO DO LÍBANO II;32;GUILHERME VALENTE UNIDADE II;131;UNIDADE II;JARDIM VERGUEIRO;5818280;SAO PAULO;SP;gerenteservicoscca@cedrodolibano.org.br;(11) 55147793; ;58913060;20/02/2009;-23.666.714.312.388.000;-4.673.283.576.965.330;2;1;5;8;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;SCFV- CCA Cedro do Líbano I , e, SCFV- CJ Jd Vergueiro;0;1;0;1;0;0;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;0;1;1;1;1;1;0;0; ;1;4;1;0;0;0;1;1;1;1;1;1;0;0; ;3;1;1;1;1;1;0;0; ;1;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0; ;0;0;1;0;0;1;0;0;1;180;6;5;4;1;1;1;1;1;1;1;1;0;0;1;0; ;1;1;1;1;0;1;1;1;1;1;1;1;0; ;1;62.851.811/0001-53;1;1;0;0;1;1;0;1;1;0; ;0;1;1;0;1;1;1;0;0;0; ;3;0;0;0;1;0; ;0;1;1;1;0;0;0;0;0;0;0;0; ;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;4;1;0;0;0;1;1;1;1;1;1;0;0;3;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;2;1;12;1; ;9;3;3; ; ; ; ; ;1; ;11;12
355030;3550303408799;CENTRO DE CONVIVÊNCIA  CCA CASA DOM MACARIO;32;Amambai;1415; ;VILA MARIA;2115002;SAO PAULO;SP;cca@casadommacario.org.br;(11) 29671361; ; ;01/11/1978;-23.516.248.255.001.200;-4.658.381.534.856.740;2;1;5;8;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;SCFV - CJ e SCFV - CEDESP;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;1;1;1;1;0;0; ;1;4;1;1;1;1;1;1;1;1;1;1;0;0; ;2;1;1;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0; ;0;0;1;0;0;1;0;0;1;450;6;5;4;1;1;1;1;1;1;1;1;0;0;0;0; ;1;1;1;1;1;1;1;1;0;0;0;0;0; ;1;60.419.637/0001-49;1;1;0;0;1;0;0;0;1;0; ;1;1;1;1;1;1;1;1;0;0; ;3;0;0;1;1;0; ;1;1;1;1;0;0;0;0;0;1;1;0;Planejamento Estratégico, elaboração de projetos, aprendendo a lidar com as emções, competências socioemocionais, contação de histórias, um novo olhar sobre o b;2;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;4;1;1;1;1;1;1;1;1;1;1;0;0;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;2;1;13;1;6;10;6;3;1; ; ; ; ; ; ;22;22
355030;3550303408834;CENTRO DE CONVIVÊNCIA CCA MENINOS E MENINAS DO ABC AURORA;32;Caxinguelê;650; ;Cidade A. E. Carvalho;8223010;SAO PAULO;SP;ccaaurora@yahoo.com.br;(11) 41101631; ; ;28/10/2014;-2.353.438.284.259.500;-4.646.809.101.104.730;2;1;7;8;2;1;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;1;0;0;0;1;0; ;0;2;1;1;1;1;1;1;1;1;0;0; ;1;4;0;1;0;0;0;0;0;1;0;1;0;0; ;2;0;0;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0; ;0;0;1;0;0;1;0;0;1;120;5;5;4;1;1;1;1;1;1;0;1;0;1;0;0; ;1;0;0;1;0;1;0;1;0;0;1;1;0; ;1;01.429.614/0001-56;0;0;0;0;1;0;0;0;0;0; ;1;1;1;1;1;1;1;1;0;0; ;3;1;0;0;1;0; ;1;0;0;1;0;0;0;1;0;0;0;0; ;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;4;0;1;0;0;0;0;0;1;0;1;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;3;2;11;1;3;1;3; ;1; ; ; ; ; ; ;7;7
355030;3550303408835;CENTRO DE CONVIVÊNCIA CEDESP 5 DOM BOSCO;32;Álvaro de Mendonca;456; ;Itaquera;8215290;SAO PAULO;SP;cedesp5@domboscoitaquera.org.br;(11) 22051100;112;22051109;22/08/1993;-235.356.288;-4.644.652.940.000.000;2;1;5;5;2;0;0;1;1;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;1;0;0;1;1;0;0;1;TELECENTRO;1; ; ; ; ; ; ; ; ; ; ; ;0;3;1;1;1;1;1;1;1;1;0;0; ;1;4;1;1;1;0;1;1;1;1;1;1;0;0; ;2;1;0;1;0;0;0;0; ;1;1;0;0;0; ;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0; ;0;0;0;1;0;0;1;0;1;280;2;5;4;1;1;1;0;1;1;1;1;1;1;1;1;VISITAS EM FEIRAS LIVRES E WORKSHOPS;1;1;1;1;1;1;1;1;1;1;1;1;0; ;1;61.882.395/0001-98;1;1;0;0;1;0;0;1;1;0; ;1;1;1;1;1;1;1;1;0;0; ;3;0;1;1;1;0; ;1;0;1;1;0;0;0;1;0;1;1;0;ENSINO HIBRIDO;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;4;1;1;1;0;1;1;1;1;1;1;0;0;2;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;0;2;13;1;2;5;20;2;2; ; ;1; ; ; ;27;27
355030;3550303408843;CENTRO DE CONVIVÊNCIA CCA  JARDIM BOA SORTE;32;SEBASTIAN BODINUS;37; ;ALTO DA RIVIEIRA;4929130;SAO PAULO;SP;inforedesccaboasorte@gmail.com;(11) 55177505; ; ;20/07/2015;-23.701.505.307.544.000;-46.763.096.451.759.300;2;1;5;8;3;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;1;0; ;0;2;1;1;1;1;1;1;1;1;0;0; ;1;4;0;1;0;0;1;1;1;1;1;1;0;0; ;3;0;0;1;0;0;0;0; ;1;0;0;1;0;rede socioassistencial;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;1;0;0;1;120;5;5;4;1;1;1;1;1;1;1;1;0;0;1;0; ;1;1;1;1;1;1;1;1;1;1;0;1;0; ;1;10.589.848/0001-51;1;1;0;0;0;0;0;0;0;0; ;1;1;1;1;1;1;1;1;0;0; ;3;0;0;1;1;0; ;1;0;1;1;0;1;1;1;1;0;0;0; ;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;4;0;1;0;0;1;1;1;1;1;1;0;0;3;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;2;2;11;1;2;3;2; ; ; ; ;1; ; ; ;7;7
355030;3550303408846;CENTRO DE CONVIVÊNCIA NCI FORÇA JOVEM;32;RUA CARDO LIMÃO;778; ;VILA VERDE;8230200;SAO PAULO;SP;nciforcajovem@gmail.com;(11) 20530037; ; ;01/02/2008;-23.518.659.372.366.400;-4.645.101.070.404.050;2;1;5;4;3;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;1;0; ;0;0;0;0;0;0;0;0;0;1;0; ;0;2;1;1;1;1;1;1;1;1;0;0; ;1;4;1;0;0;0;1;1;1;1;0;1;0;0; ;2;1;1;1;1;0;0;0; ;1;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;1;1;100;6;5;4;1;1;1;1;0;0;0;1;0;0;1;1;cuidados com saúde;1;1;1;1;0;0;0;1;0;1;0;1;0; ;1;48.492.391/0001-35;1;1;0;0;0;0;0;0;0;0; ;0;0;1;1;1;0;1;0;0;0; ;1;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;4;1;0;0;0;1;1;1;1;0;1;0;0;2;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;10;1;1;1;3; ;2; ; ; ; ;2; ;3;5
355030;3550303408892;CENTRO DE CONVIVÊNCIA CCA SÃO GABRIEL - DISTRITO VILA MEDEIROS;3;DO POETA;843; ;JARDIM JULIETA;2161130;SAO PAULO;SP;ascom.cca@gmail.com;(11) 29492174; ; ;20/07/2015;-234.859.158;-46.565.492.800.000.000;2;1;5;8;3;0;1;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;0;2;1;1;1;1;1;1;1;1;0;0; ;1;4;1;1;1;1;1;1;1;1;1;1;0;0; ;2;1;1;1;0;1;0;0; ;1;1;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; ;0;0;0;0;0;1;0;0;0;90;5;5;4;1;1;1;0;0;1;0;1;0;1;1;0; ;1;1;1;1;1;1;1;1;1;1;1;1;0; ;1;02.620.604/0011-38;1;1;0;0;0;0;0;0;0;0; ;0;1;1;1;1;1;1;1;0;0; ;3;1;0;1;1;0; ;0;0;0;1;0;1;0;0;0;0;0;0; ;1;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;4;1;1;1;1;1;1;1;1;1;1;0;0;2;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;2;2;9;1; ;5;2; ;1; ; ; ; ;1; ;6;7
